path,lines,bytes,risk_score,static_mutable,update_methods,render,pathfinding,los_vision,lua_bridge,threads,network,moddata_save,zombie_char,cell_world,audio,animation,allocation_hot,sha256
javax/vecmath/Vector3f.java,82,2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a7713225d1ca40fc0fef9beb10dcae215a1c08653ccd91d31d04ce1e9e928c03
zombie/config/BooleanConfigOption.java,82,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035a5a1f369527a9ee7e76439078bda881e1708cacaf49a3ed49994a26720efc
zombie/core/utils/UpdateLimit.java,82,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5a0b363c87fa10e410b2575796d471cd978147798f15169cc408fac12887efbf
org/lwjglx/LWJGLUtil.java,81,2792,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,daa44bab1dd07cf6b4dffd04485b21cd7ee531aad184989213d4a6e1f53ce183
zombie/util/lambda/Comparators.java,81,3181,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9e93466e899e8950b65543616df72ac75df4b7913ca8a529f87f222498ab11ad
javax/vecmath/Point4d.java,80,2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3708b37e5d4971b7b9a8c2e9bb38643b3226c0c15a7d2fd4f3cdc68b6f72e8bb
javax/vecmath/Point4f.java,80,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ed568f7b159bb316980bd781391f9e507eb455d024fc9cea389686b0c5164bb6
zombie/debug/IDebugLogFormatter.java,80,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bee1b6cb34e27cc83b0e1017c1f30d0180bc08e2246d8278d41ea3b4dbe997ac
zombie/iso/sprite/IsoSpriteGrid.java,80,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33482b3485a06ed29af1a34b131c44b2bd3db348ba28671d9d270abf8bce9a55
zombie/randomizedWorld/randomizedBuilding/TableStories/RBTSDrink.java,80,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5163b408bd55a38abc7abd0659e88cf1146ebdf6b3d95e84b1867da2646fcb2f
de/jarnbjo/vorbis/IdentificationHeader.java,79,2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2ff0c6d50d11190df4fbdc02766687cd05e07849ab6aa12163e5eb9786d02113
org/joml/Vector4ic.java,77,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7033dc477fb4bfa8bc0a9a80f4ebf938dd44fce1f0cbb9ef2f735ae0f2733d97
zombie/core/znet/SteamUGCDetails.java,76,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fd8572af511aa1e0cc27ea84e9799b5a60699cab1592bacfbe15757ec82091d1
zombie/profanity/ProfanityTest.java,76,3071,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2bd4386cef591bc96129832f8bcc1b45df9dc4773e802a4685f89fdaa9500dde
zombie/core/skinnedmodel/population/OutfitRNG.java,75,2054,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7de92143b36bf2aa79007f5293056a6bd06cee1b7912e908f90eb5c6b217881f
org/joml/Vector3ic.java,73,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dcf4ce1930c0a8a08f6917b361e52d98bd8b225bd00cfaeee8aa1535e012d32c
zombie/core/math/Matrix4.java,73,2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d6679f5d0072a1a82f88cdc9a329f55cdf772924a83ea437896bca664e03dc8a
javax/vecmath/Vector2d.java,72,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70edefdcf00277b1a49cf57e8cef2b9ede6e3aac79bc453b7ae02fc53af0a884
javax/vecmath/Vector2f.java,72,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1debdbb81a3f697e00214f58c8cb98945a630588561d5a2b1c3b42e7e93c7d5b
org/lwjglx/opengl/DisplayMode.java,72,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8a60010b6fab39a5ac415304823cec1de8d19c7150016d41a5b1ddeef6c2414d
zombie/FPSTracking.java,72,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2a894c947f0c96d168b364e235d1f187dd5aed1c8b3246ec57b1fd312bf4d3ef
org/joml/Vector2ic.java,71,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e9230a853c7cc4b4e806bced1ee1e6a08eafb8827ca90495432998a27ead6ae7
zombie/input/ControllerState.java,71,2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e30dc0da63a3e29665c0634067f1da3eb6d05e3b30b5ed0e750390eef52f5cfa
zombie/radio/globals/RadioGlobalFloat.java,68,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fdf6ed204e3f3e1eb1e5eff95b38fe92ec4d90016b5077f4c117ff5669ab311a
zombie/radio/globals/RadioGlobalInt.java,68,2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61a56c63052376708d71abe41943c9993c2fa5b136380af5f323f6c42145ec52
com/sixlegs/png/SourceRegionDestination.java,67,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c34c2e82ef2a78c9a23c1191554dd6c709833ce853523213b710ee7b1e242807
zombie/input/KeyboardState.java,67,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2c6a73a8dca98f44c60e5aaa28d4923f70b616d156b70e32aa72f616118de74b
zombie/characters/BodyDamage/Metabolics.java,66,1367,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,d80be78a7f23445d7ff26c40a5542860eeeea453da8e7e3c894dbda352a9eb77
zombie/network/DBTicket.java,66,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d27c7e34d5d2a81da2dd99026d77633328d85419dbc2c21fa4f7023edf68dd99
zombie/world/DictionaryDataClient.java,66,1991,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2aa77e146c229a7383c4be1cb7a829da47ce5d9e34ef06449557508d22648dbd
javax/vecmath/Point3d.java,65,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f1c2010b7905497451ac78a85f57f001da21165aa9ff93f9a10bb0c911a6fe4f
javax/vecmath/Point3f.java,65,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4ed89c3eb75e51cca0adc9c50cc9e783d250c694d2463ae3f5cb023055942218
zombie/core/skinnedmodel/animation/AnimationBoneBindingPair.java,65,2077,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1aef4228febf8513a564393699a3aa1739c66b9d53d28a6a6812ec0101023588
zombie/worldMap/symbols/WorldMapSymbolCollisions.java,65,2452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610ae51b3becbf272b2a92a055dc702ecf8cc49ef630a032e8c7022776914b9e
zombie/core/skinnedmodel/advancedanimation/IAnimationVariableSlot.java,64,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,635008e31511f796b05d18a77976638e0618be634888a652de6938f0a1e043b4
org/joml/sampling/Convolution.java,63,2738,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,d3f0df57d43bc795b3a56b38afdf7aab3c1407834c6292c5c815325b0bba373e
zombie/audio/parameters/ParameterVehicleHitLocation.java,62,2259,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,5af2c035ee85bd56554c160c467a3d9a627098e89a73ed854b8e5d7fafea91b7
zombie/core/Language.java,62,1451,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3425f91f0cfa96664339553967526e405fa5d5f92aa1512927f6fd2adc141f91
zombie/radio/scripting/RadioLine.java,62,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78ddf82adcff228c253b84c22eef877a08ed931984ddbd9c340b2a21f99816fc
com/jcraft/jorbis/Lsp.java,61,2143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97a97473fafe5876c71b5985c89231e47ffcd5833d8f194713a9924ad67e33aa
zombie/util/ExecuteTimeAnalyse.java,61,1844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1ba9af565f35dadcfdbe864925fc17ffcbdd9be1b97e5ee86821e03760bee35a
zombie/commands/PlayerType.java,60,1812,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,92f05480dcbab3dd8445a552046951c0e51c3348d7f7e60dfbb107bfde224d04
zombie/core/opengl/CharacterModelCamera.java,60,2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733fd800e407ef21f998f745ccc2b6791a9e7b7a1b67c9c83d0888893782b920
zombie/core/skinnedmodel/animation/AnimationBoneBinding.java,60,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,b6e0948f3029ea50cd92725593a6b3973b26d06e3bf67b460b37148772c5baf9
zombie/randomizedWorld/randomizedZoneStory/RZSBaseball.java,59,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e46077ff7e57c6481afe2454d599b5a79dc1407dd6880cfb88ebda34d5996360
zombie/randomizedWorld/randomizedZoneStory/RZSMusicFestStage.java,59,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40105ab72a6c48a0d40ff052c331008e35faa64e731fc028bfa3b73ad592997e
zombie/vehicles/VehicleDoor.java,59,1492,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,408e634112922b6bb8951c83c82ea9bb225a9ad5e08d2287c2e31fbf493716e4
com/sixlegs/png/SuggestedPaletteImpl.java,58,1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87a5bf1b2497c79f1ecd3f5e3fa0783bb4db278c4a95f25a3ae728b5e0cdcb0c
de/jarnbjo/util/audio/FadeableAudioInputStream.java,58,1855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,f16de9bc254e9e71e995daba3b4568c08b00c139775cd2e9c333c36ca78b1bc4
zombie/core/skinnedmodel/advancedanimation/AnimationVariableSlotString.java,58,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,449d19404c40ae334832b0111692eefe965cfeb45c2b62fbbcdbe88f46935cb4
zombie/core/network/ByteBufferReader.java,57,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b5b600dd086e20284a5946f399ea49bbcc4ffdf9e0bd4541fa9a5a1d818dc92d
zombie/core/skinnedmodel/advancedanimation/AnimationVariableSlotBool.java,57,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,a6b87952df717895a6b38981b7804feeff899e3aaad0c78fa351162ee906608f
zombie/core/skinnedmodel/advancedanimation/AnimationVariableSlotCallback.java,57,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,fc50d3c77c1cbe857a0f2f09e0b62625b7df8a6ceceea2eeba78a0c581a7815f
zombie/core/skinnedmodel/advancedanimation/AnimationVariableSlotFloat.java,57,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,965e58d02f02e7e37b60e80ea952289ffce23421d458a501dbcf02a225c4cb18
javax/vecmath/Point2d.java,55,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73beafc2410fd91dab1db0be5ca2c2d5af21a1e605f91da45fede95ab25b3999
javax/vecmath/Point2f.java,55,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d345e51ca507699b49ef2f8fcebf1039136ef1e6db88ece57174933c4774e903
zombie/core/skinnedmodel/model/SkinningBoneHierarchy.java,55,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20afb1fab0a695968cf110e8c0b20d591631a0592bb9c19d4b49811ce9cded73
zombie/erosion/obj/ErosionObjOverlaySprites.java,54,1813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,e5efd423ea35542f00f474f30875f7466b01c9167a5d6c713579135ceca4b645
zombie/randomizedWorld/randomizedBuilding/TableStories/RBTSElectronics.java,54,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5f0751fb4c389cf0eab2ff4939bcec70a1b12e81d4dac0baf558911b5754e9fd
zombie/util/IPooledObject.java,54,1341,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10d5f57236a8644d537ee12899d4c5cbde131096a22ee1d7d2371b85ea23ee18
org/lwjglx/input/EventQueue.java,53,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49c394c7a5adf3f7c5f0e356bc622c4439d5cd1b99b90459618ab43630c7b089
zombie/network/chat/ChatType.java,53,1654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,c8d510551df17dbbb08ac2b9966b6210e048f5be34d8d3606dd32146c4507cfc
org/joml/sampling/UniformSampling.java,52,1991,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4142bed222c82d66ebca60492edf014ec0de9cdfab7a4ef3fc26437870d5b4cf
org/lwjglx/util/glu/GLUtessellatorCallbackAdapter.java,52,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d38c810d35618e9b1756adc34b6a4d2cec33a251596da57208b4538f00a9ed2b
zombie/radio/script/RadioScriptEntry.java,52,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a409bce43a56dc905cef537a7a027b38ff2a832af18c816b5907419b1a59bef8
zombie/util/LocationRNG.java,52,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f24962694999411b9476f53521c7018df773a58197b21277ae36c13d2e283bf9
zombie/worldMap/WorldMapPoints.java,52,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fa036fa42bcd9e3c6ca1e7698b181b640ff22fc5fca6bd0ea5b8f8c27f303aef
javax/vecmath/Color4f.java,51,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43342a636b9a4a09a08b4342720b08d2750b5172454350338355c385c17ce70b
zombie/radio/globals/RadioGlobalBool.java,51,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13be9230be3c72a067189428ab0ba0bab3859802c791b0c0dedebde690229afc
zombie/radio/globals/RadioGlobalString.java,51,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6cae15fca28cbdeec334fe799ba486e6c4688310d1df6e6f130845cae5b5a991
zombie/vehicles/test_VehicleCache.java,51,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ca8e9d7a375e53cafd58cce52903df5674dc1d3f3b38dee56a7ccc1a99a4e4df
zombie/randomizedWorld/randomizedBuilding/TableStories/RBTSFoodPreparation.java,50,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6c66db88cbeb173fdfa221c69490f68828d0f28675cd593872aa634158398fea
javax/vecmath/Color3f.java,49,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3982aa4e1f339ede1b95584c17ef8e9a87b1efe4c024b3bd6cf9a3e0198a3f48
zombie/core/ProxyPrintStream.java,49,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1d4c274964d93fc123149a579dd21db48841b7208e749bb36f6fff917ff3aa53
zombie/core/skinnedmodel/animation/debug/AnimationVariableRecordingFrame.java,49,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,33f9165cc6769d6a6781dd4fb64f8101bcb9a721e323149e3151b18fa98f4752
zombie/util/lambda/ReturnValueContainerPrimitives.java,49,1606,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3b06141c937a68b9c5f6895c342c8c7fd377a431f5fe89605a5b19da2e2aa1a4
com/jcraft/jorbis/ChainingExample.java,48,1851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,f7afeaa00257e0c3ad490c6a0232eee5ec3c7ef180f23fb1489788f5f032dde5
zombie/core/Collections/AbstractEntry.java,48,1327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2999119cc88cf0cb2a134d5dba09dbd0c57413743296c7edfbeaad5d6de039f9
zombie/core/Styles/AlphaOp.java,48,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0bf157dc0512deccb30af667fb8db93c3728cebf274281d11a8126b3033c7754
zombie/core/profiling/PerformanceProfileProbeList.java,48,1840,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,324329c2cc95f4d262155a46930bac40a8fcbef6b489fc440d10f560538bdf90
zombie/vehicles/LightbarSirenMode.java,48,1051,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8153bec1c511b488a0f4f8a306e74a8ff757a745f91f0490b8d32217b82be4b7
javax/vecmath/Color4b.java,47,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f8f2accbeb4bca336ec5bdaf7fc21ad58920dcb6c31e9f65593737acba396c4d
zombie/radio/StorySounds/DataPoint.java,47,964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94535d080afb87caf0a3f514e5ae44f44492772d28c75a1d3ef597fded5a4e42
fmod/FMODSoundBuffer.java,46,1123,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9be7b17814eccbdc3c0aa3e43a0a543cc0453557056a412064c051f29e169f3f
zombie/core/skinnedmodel/advancedanimation/IAnimationVariableSource.java,46,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8ecc32a52efd6d2c2b1fbdce66d0b4597381a0f37e30dbd662c0f0f4946d237a
zombie/core/skinnedmodel/animation/AnimationBoneWeightBinding.java,46,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4244a893e0e147c7f91713b49612d58ab9631b1c1964190f0f98a47579b7a807
zombie/core/utils/WrappedBuffer.java,46,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40f089e972c0f93802cdb40cdd3cdb8c83eaacf78ebb98d33d1b50d6e6d62e0a
zombie/iso/test_ObjectsSyncRequests_getObjectInsertIndex.java,46,2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c2d873af23c849c91dd610c72f781aa9d527c5e20d491e9bf6db578441459f54
zombie/randomizedWorld/randomizedBuilding/TableStories/RBTSButcher.java,46,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,d5515fda0bc747e2d27b8c5596375001e6f2e42a6a8b10b3242b898116024160
javax/vecmath/Color3b.java,45,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faafcade4b4cc00ce639500f107036bb77d5e5fb51fcb09eca4084fd2f62f772
org/joml/Options.java,45,1995,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72a7bde9bd2990a1e0acd0b432dfc0f5537a16e54f9fbeaee6fcc99cc5149b59
zombie/core/Collections/NonBlockingHashSet.java,45,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cff0d6260ee9c9c7a0abb508051b8c0854e34c4f72bc9769220e26caa919de6f
fmod/fmod/FMODAudio.java,44,821,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,e9b030c8c52aa931fe8a8209cb31cb22c73ea26e516e963e149321b7433ab0ce
zombie/characters/ILuaGameCharacterClothing.java,44,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c9fa5a4bcdfcf9a158be93f44832abedbc567cf62a00d060278613c942c11f9a
zombie/util/PZCalendar.java,44,1175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71b004e802c461bdf44569fdcb4a4a4190b9dc2097b8ba3aaaaa75daee5420a2
zombie/vehicles/VehicleModelCamera.java,44,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81b94e1f59681f7fa1fa1496e0740dcba3ac314f69861296a9ea46c24143483e
com/sixlegs/png/RasterDestination.java,43,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fa2955ad98e186d1741d5807d5368473593e19645a8e3a88e47b2a417ca90bd1
de/jarnbjo/vorbis/Mode.java,42,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3f0ba6aee20af2155169def487abbc8b40ebdbeaae9cb6609a37f82c050b3089
zombie/core/skinnedmodel/advancedanimation/PooledAnimBoneWeightArray.java,42,1781,0,3,0,0,0,0,0,0,0,0,0,0,0,26,0,32e86246c8e05653bbdf6b09181cd7c1967ea873e6290858f8ab5edc8bce08c4
zombie/iso/areas/isoregion/data/DataSquarePos.java,42,1230,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,82ad912bca44b8ab156a00094b5f523f6d5e91e8fc42de04ffc35d6e1df9d866
org/lwjglx/opengl/Util.java,41,1136,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,b539125b33499ea2314ab923229eea7da4a818aaa20dad3af9518ae070af9210
org/lwjglx/util/glu/PixelStoreState.java,41,1443,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10a956c76257daa7223781d92585de9683c588f7c9a08824ea77b01395b8ef29
org/lwjglx/util/glu/tessellation/PriorityQ.java,41,961,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,54042ec6632247ab05ba4c95270c2f89f38e98ff1e9cb80d3645edade1ecf580
zombie/IntArrayCache.java,41,1184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a478d2298408d33213fa45bbf1b8c0e88715892df6cc33efce2270df52afca49
zombie/iso/MetaObject.java,41,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29475d83caa5fae69a89c1bf03efdba48516fb59fc632aac7da8c389084f8097
com/sixlegs/png/PngException.java,40,1237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27499eaa93f1c419f9fd2619d04604daeec23a161e343a0528fbe5289972e1ed
zombie/audio/FMODLocalParameter.java,40,1273,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1daa1cec27b4e93ffbd0067e1ca22ee969f2a641814b268db3809e42f065dff4
zombie/config/ConfigOption.java,40,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794fdafa886afd1c46cc39aa86891327bf87652a601462ac16d512fca60509e2
com/sixlegs/png/Integers.java,39,1257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,c5be19f370961d33adee42ec18c2b451c0169bf0525fbd796973763331beea97
zombie/core/skinnedmodel/Vector4.java,39,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6bcf2e12cb3e13aabece16372b97ab23e68cf7a278fded4c912cdfdeb0257d86
com/sixlegs/png/GammaPixelProcessor.java,38,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c1f8eb82e7bca7f9beec2842b01c80ea995ff6f2a8f5b0b79018688320980088
zombie/asset/FileTask_LoadAiScene.java,38,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c8b7d99be948092bbbe0d3268eaf99558ca715e5747dcbc8df948cbfc5e04cff
zombie/audio/parameters/ParameterVehicleSteer.java,38,1272,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29b3c3d5fbddfc5ad9acd208527f2cb862944860f30e031849219fd8baeb6549
zombie/characters/action/conditions/EventNotOccurred.java,38,1173,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0,30c1a17c1d08d8a6a64d24f33e546afe2b301b424049023772b4e0eaae68dfc5
zombie/characters/action/conditions/EventOccurred.java,38,1151,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0,b82828804d7e840d52b56c5cdf9346adb6754e5fba1cce6e95466f0cff62f872
zombie/core/skinnedmodel/advancedanimation/AnimEvent.java,38,1422,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,62a493424e9eeb5315e084e3ef72db39cba7e2ec8acc7d3d9ec200543162275c
zombie/util/IntCollection.java,38,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d25fb1df137da5ee76846863702af0123c3c8fabe4214091b0d9346936f75972
com/jcraft/jorbis/Util.java,37,654,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,c9fbd5992b193030ed67f650f2093ff37648044c47bf3de120419d90fae66622
org/lwjglx/util/vector/Vector.java,37,955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8a95bda8fbbce7eb515a25c13b9831c5c07c83d1dfa4f1e5da72f1af36334f4a
zombie/characters/AttachedItems/AttachedLocation.java,37,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d670fc346dbdc5c910fc0647f7443c699e6d0a88f49b7d532a6785c86f9ec8e0
zombie/network/DesktopBrowser.java,37,1396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ad7ccb279184d29c23ceb8e5fdcbc602ad4775c2e0690579bb10023cfcf3bd4f
zombie/randomizedWorld/randomizedDeadSurvivor/RDSBleach.java,37,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830874031f8cf4982f894b4513320dea0ceaea39803ac6be85057ac8371a9dce
zombie/util/map/IntKeyMap.java,37,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ad207f3d30b48b73e2728f74229d522b942d3e9f2374dfc30c71f252b95ba3a5
com/sixlegs/png/ProgressUpdater.java,36,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13a7671aa1f88e8343ccb53b2d6990884f3ce0b8e4c4e57d86fb3e9b7cb755e5
zombie/audio/parameters/ParameterTimeOfDay.java,36,1376,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,274d1603c47222f463d9e6064221528182cb8fe54835619a83137dd75a91ffa8
zombie/debug/BooleanDebugOption.java,36,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0d90abb41eefac3016e8b873a5a0df45a54fb7bc8f87915a73626fe56c8f8ed6
zombie/interfaces/ICommonSoundEmitter.java,36,759,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6cc708243aa37b1dc5c36a59735ce855388399a5987c03ad316eb8fed3120b20
zombie/randomizedWorld/randomizedZoneStory/RZSMusicFest.java,36,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54ca35fb1d9aa36d088e67801ebf1609dc7eda249d193894325109c65a277c48
zombie/util/PooledObject.java,36,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fe6ac165edd2396ecf0359a3577faf5eba4471994b896af0326143a68c4c5052
org/joml/sampling/StratifiedSampling.java,35,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f8281ebd0db56e8a4e8cf6dad8341628a1e9a70d07bfd819e149c2860bc84fc3
zombie/audio/parameters/ParameterMusicState.java,35,836,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,662b644be4938e3859a4901d65d78581b9f2c8ee3aec58d74ddb9aace3ee5fd9
zombie/audio/parameters/ParameterWeatherEvent.java,35,931,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2061ef5c4f5715efd1dacc348052ef3e47933ae4c9153c853c43cf04f555175a
zombie/core/opengl/IOpenGLState.java,35,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96f11db2aa37fae42984aeb0bd0a44b0dfe738131713a56c81c823a12a545430
zombie/core/znet/ZNet.java,35,1144,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,63622214a71650c88c9b754d3e25c5159dc5eef04774d33223ba562ef723fb59
zombie/scripting/objects/ItemRecipe.java,35,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aa88f5206fb5e84636c6d721f94d2aa6515fb66feb043007c371caa78ca739c7
org/joml/sampling/SpiralSampling.java,34,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6648d2a82fd4d75ce677a36430fc6d70b92ac2777b4f7d4e98bba29820df11f3
zombie/ai/sadisticAIDirector/SleepingEventData.java,34,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d98766aade161ece8ae0a7a4734abe32cd1d27fcfca45e5d3bcf2b1701064be9
zombie/asset/FileTask_ParseXML.java,34,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55a4f0fcf5b5d35da3f0a4fdabad5f82863c55bd1395e60b34add61b38b062b6
zombie/audio/parameters/ParameterVehicleTireMissing.java,34,1198,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9cf7db2935df683f7dbd4366c1068fd52cdca93f217737e3a068ffc6afacc331
